NB551104	165	Plate_388_Q7	F04	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	G04	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	H04	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	A05	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	B05	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	C05	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	D05	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	E05	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	F05	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	G05	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	H05	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	A06	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	B06	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	C06	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	D06	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	E06	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	F06	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	G06	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	H06	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	A07	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	B07	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	C07	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	D07	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	E07	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	F07	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	G07	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	H07	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	A08	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	B08	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	C08	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	D08	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	E08	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	F08	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	G08	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	H08	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	A09	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	B09	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	C09	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	D09	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	E09	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	F09	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	G09	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	H09	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	A10	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	B10	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	C10	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	D10	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	E10	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	F10	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	G10	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	H10	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	A11	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	B11	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	C11	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	D11	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	E11	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	F11	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	G11	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	H11	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	A12	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	B12	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	C12	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	D12	Q7	02232_CB_facs_presort_Plate_3
NB551104	165	Plate_388_Q7	E12	Q7	ERCC
NB551104	165	Plate_388_Q7	F12	Q7	ERCC
NB551104	165	Plate_388_Q7	G12	Q7	qRNA_CB_10pg
NB551104	165	Plate_388_Q7	H12	Q7	qRNA_CB_10pg
NB551104	165	Plate_389_Q8	A01	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	B01	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	C01	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	D01	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	E01	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	F01	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	G01	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	H01	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	A02	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	B02	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	C02	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	D02	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	E02	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	F02	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	G02	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	H02	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	A03	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	B03	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	C03	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	D03	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	E03	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	F03	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	G03	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	H03	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	A04	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	B04	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	C04	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	D04	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	E04	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	F04	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	G04	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	H04	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	A05	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	B05	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	C05	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	D05	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	E05	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	F05	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	G05	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	H05	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	A06	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	B06	Q8	62862_CB_facs_direct_Plate_1
NB551104	165	Plate_389_Q8	C06	Q8	62862_CB_facs_direct_Plate_1
