"","logFC","logCPM","F","PValue","FDR","mean1","mean2","frac1","frac2"
"myr-GFP-p10",-6.06853392153361,8.98515121947802,154.371551942427,1.36347045301953e-06,0.000846351193281315,747.406269957273,10.842469470698,1,1
"FBgn0051997",8.12788771263223,5.6499498875083,153.734032925492,1.3856593804075e-06,0.000846351193281315,0.193260504518204,136.61911790385,0.5,1
"FBgn0030258",8.26466211914481,5.24610866150636,146.294567903808,1.6810610888499e-06,0.000992554502226608,0.029577360343158,100.130166483523,0.25,1
"FBgn0053517",5.54406416123419,5.72248032910047,143.637887706907,1.80527340484015e-06,0.00102731336507328,2.70133060097126,139.344313321856,1,1
"FBgn0013684",2.948200360131,10.4740925439323,142.619046156028,1.85592658964292e-06,0.00102731336507328,437.457343027901,3378.52992565395,1,1
"FBgn0013678",3.20352354186874,11.5656436730963,140.005372100107,1.99419682881911e-06,0.00107040025542039,809.558784589128,7460.67475785175,1,1
"FBgn0039332",7.8889823614936,5.28810926665746,138.403566630363,2.08529933823181e-06,0.00108637962288529,0.138396194444988,103.277508232049,0.5,1
"FBgn0004646",8.04858921973969,5.12312507530345,136.487604201084,2.20118131978014e-06,0.0011139864204933,0.0466737519668399,90.7765301072968,0.5,1
"FBgn0011581",8.02697469250733,7.02388822972762,134.05444859476,2.36014480882691e-06,0.00116125680552086,1.13793314833953,374.592817623045,0.75,1
"FBgn0287186",8.27904853972867,7.26175130830291,131.506112267316,2.54225482166223e-06,0.00120985974531575,1.09670515326826,444.66121416276,0.5,1
"FBgn0020907",7.15453104314778,6.09163479074786,130.803267476867,2.59553267780717e-06,0.00120985974531575,1.03743045765308,188.91684551524,0.75,1
"FBgn0015766",7.95174574043598,6.49090454927511,125.126054260539,3.0811333607988e-06,0.00139938756973921,0.732522216859522,254.788324984384,0.75,1
