"","logFC","logCPM","F","PValue","FDR","mean1","mean2","frac1","frac2"
"FBgn0025777",-0.058686666332419,6.20524916191339,0.00535732875445139,0.943569795562947,1,69.9899618435992,67.1797554709863,1,1
"FBgn0039737",-0.0659706349515215,4.79515214146234,0.00533903799355359,0.94366601427691,1,23.434914279436,22.3255973780245,1,1
"FBgn0053654",-0.120134828302845,2.36934939554436,0.0115566825438396,0.943800377071762,1,0.441926016105021,0.398561154376585,0.25,0.5
"FBgn0086782",-0.0757469120551307,4.76808766948305,0.00530765499146864,0.943831491971595,1,22.9763671930374,21.7236536305956,1,1
"FBgn0040996",-0.120001541276464,2.87810268796973,0.00530733073700203,0.943833204280155,1,2.71088195588699,2.45403277480837,0.25,1
"FBgn0004811",0.086245137903238,4.91830400783061,0.00528932646067318,0.943928363178746,1,25.008719533089,26.5489555811563,1,1
"FBgn0039183",0.101411440794931,2.50757423836798,0.0105047032350363,0.944309601290006,1,0.937721226072981,1.00960374308191,0.5,1
"FBgn0039338",0.0528902790262889,5.14431619105358,0.00518031257561409,0.944508052789056,1,30.2753159587902,31.3972675359112,1,1
"FBgn0025549",-0.0487030219306723,6.7704761970033,0.00511684539069777,0.944848372792457,1,105.67316521335,102.070648283244,1,1
"FBgn0041231",-0.07243495369668,4.13309035078467,0.0050938465393928,0.944972219461006,1,13.038810472372,12.3772091003645,1,1
"FBgn0003559",-0.0663888442594054,3.45322723155346,0.00507073194761036,0.94509697303261,1,6.32021981825165,6.0207190490239,1,1
"FBgn0026268",-0.121180681710947,2.29931307852943,0.0330275188530013,0.945102644275475,1,0.20458360303858,0.162022014832085,0.5,1
"FBgn0023512",0.0751278369006701,3.39075656126055,0.00506960528355923,0.945103061141136,1,5.64465917289658,5.97031290246054,1,1
"FBgn0267991",-0.1078311715255,4.28237890549901,0.00504286122132751,0.945247777218419,1,15.0879464160885,13.9832339634567,0.75,1
"FBgn0029094",0.0951488529835858,4.08369136450943,0.00502475065898647,0.945345995418524,1,12.0178467799195,12.7883673519708,0.75,1
"FBgn0003390",0.0976575500012213,2.54047559925167,0.00576242049048655,0.945359988072295,1,1.06130272999974,1.14680447398762,0.5,1
"FBgn0032634",-0.0840897828666567,3.79120547198,0.00498479730239034,0.945563304131936,1,9.32372275067576,8.74973928790998,0.75,1
"FBgn0035857",0.0918591950842371,2.26055202491393,0.0558667499330926,0.945610027332659,1,0.0519819120504399,0.0748367623122065,0.25,0.5
"FBgn0028857",0.104961105217603,2.84095138004217,0.00487480778166497,0.946166109355263,1,2.36806488229782,2.56763749925358,0.25,1
"FBgn0265101",0.0815265852514439,4.859548714716,0.00486637860329426,0.946212586838141,1,23.8057271683824,25.2382645396711,1,1
"FBgn0032533",-0.120468960996645,2.31080747737223,0.0207385868504073,0.946401156647032,1,0.244853854080115,0.199316092477158,0.25,1
"FBgn0052088",-0.120887852811521,2.31099832819101,0.040265538626707,0.946401156856959,1,0.246897383321294,0.199493668921486,0.75,1
"FBgn0283536",0.0291051819453232,6.34173158307981,0.00479060694937018,0.946632213359214,1,75.8476611751018,77.4142189101769,1,1
"FBgn0036741",-0.0492391632717221,4.75804466209009,0.00476283922908321,0.946786826708748,1,22.5459267333194,21.811637977115,1,1
